Feature name,HCPTotal,ExTotal,ExSupra,ExInfra,ExSupraTotal,ExSupraInfra
PVALB,-0.2852108566212079,-0.15395312201679065,0.1266685681909007,-0.25196200971014127,0.09490074584582658,0.1353676550727797
SST,0.6158318125004348,0.3737136690992264,0.011408372426661845,0.3754374085471196,-0.0848845055921045,-0.15840856335206258
VIP,0.003683236981709038,0.08654795280818801,0.06674891145467378,-0.006993125912596362,0.22284859151935654,-0.12204152588817029
LAMP5,-0.5096525544195366,-0.34167685064300124,-0.2601741208735572,-0.3351544679249192,-0.0938000261266338,0.12779866104866744
PAX6,0.5416043453693634,0.21761862689852896,0.04948523574649127,0.24669803408675436,-0.12894885131703746,0.035236171628794645
SNCG,0.2906526170307004,0.13199901986474444,0.0959009785120032,0.05088123280608551,0.02205690813705507,-0.05134656515928358
