Feature name,HCPTotal,ExTotal,ExSupra,ExInfra,ExSupraTotal,ExSupraInfra
L1L3Genes,0.06814181660494444,0.16452590594875627,0.06936312078775667,0.02547192198494395,0.13630295764316122,-0.024301634305970713
L4L6Genes,0.5942008148727023,0.4655974844225744,0.05824306890551822,0.4132684650757248,-0.1293399778464697,-0.12069499937775326
L1L3ITGenes,0.37281856135005137,0.2421312840158337,-0.009468199326118365,0.1839740155940447,0.06047851934646314,-0.12953786004317852
L4L6ITGenes,0.6241212213969402,0.36034889104807233,-0.029041531299011596,0.38642605428310606,-0.18834133751359478,-0.06700708588319232
HSEGenes,-0.2171811217292431,0.015415486910015392,0.15143939973672393,-0.2332544123478491,0.0703478939073154,0.21996538607512262
