Feature name,HCPTotal,ExTotal,ExSupra,ExInfra,ExSupraTotal,ExSupraInfra
AEHCPyoung,2.05475795291482e-47,7.631809826846876e-10,0.012450447529022907,4.271229632960888e-09,0.2875424348492718,0.4949148022475467
AEOMEGAyoung,5.2679225558057595e-23,1.0912998504173073e-08,0.010619749458798787,5.766003428021042e-06,0.07400156485732703,0.006102816623725153
AEOMEGAold,0.00012991893601881622,0.005115306575061503,0.22458368839797097,0.40430850455123224,0.2758456922212754,0.005341282694243456
